"ID_TEMPO","NU_ANO","NU_MES","NU_ANOMES","SG_MES","NM_MESANO","NM_MES","NU_DIA","DT_TEMPO","NU_HORA"
9797,2010,5,201005,Mai,Mai/2010,Maio     ,31,2010-05-31 00:00:00,14
9798,2010,5,201005,Mai,Mai/2010,Maio     ,31,2010-05-31 00:00:00,15
9799,2010,5,201005,Mai,Mai/2010,Maio     ,31,2010-05-31 00:00:00,16
9800,2010,5,201005,Mai,Mai/2010,Maio     ,31,2010-05-31 00:00:00,17
9801,2010,5,201005,Mai,Mai/2010,Maio     ,31,2010-05-31 00:00:00,18
9802,2010,6,201006,Jun,Jun/2010,Junho    ,1,2010-06-01 00:00:00,8
9803,2010,6,201006,Jun,Jun/2010,Junho    ,1,2010-06-01 00:00:00,9
9804,2010,6,201006,Jun,Jun/2010,Junho    ,1,2010-06-01 00:00:00,10
9805,2010,6,201006,Jun,Jun/2010,Junho    ,1,2010-06-01 00:00:00,11
9806,2010,6,201006,Jun,Jun/2010,Junho    ,1,2010-06-01 00:00:00,12
9807,2010,6,201006,Jun,Jun/2010,Junho    ,1,2010-06-01 00:00:00,13
9808,2010,6,201006,Jun,Jun/2010,Junho    ,1,2010-06-01 00:00:00,14
9809,2010,6,201006,Jun,Jun/2010,Junho    ,1,2010-06-01 00:00:00,15
9810,2010,6,201006,Jun,Jun/2010,Junho    ,1,2010-06-01 00:00:00,16
9811,2010,6,201006,Jun,Jun/2010,Junho    ,1,2010-06-01 00:00:00,17
9812,2010,6,201006,Jun,Jun/2010,Junho    ,1,2010-06-01 00:00:00,18
9813,2010,6,201006,Jun,Jun/2010,Junho    ,2,2010-06-02 00:00:00,8
9814,2010,6,201006,Jun,Jun/2010,Junho    ,2,2010-06-02 00:00:00,9
9815,2010,6,201006,Jun,Jun/2010,Junho    ,2,2010-06-02 00:00:00,10
9816,2010,6,201006,Jun,Jun/2010,Junho    ,2,2010-06-02 00:00:00,11
9817,2010,6,201006,Jun,Jun/2010,Junho    ,2,2010-06-02 00:00:00,12
9818,2010,6,201006,Jun,Jun/2010,Junho    ,2,2010-06-02 00:00:00,13
9819,2010,6,201006,Jun,Jun/2010,Junho    ,2,2010-06-02 00:00:00,14
9820,2010,6,201006,Jun,Jun/2010,Junho    ,2,2010-06-02 00:00:00,15
9821,2010,6,201006,Jun,Jun/2010,Junho    ,2,2010-06-02 00:00:00,16
9822,2010,6,201006,Jun,Jun/2010,Junho    ,2,2010-06-02 00:00:00,17
9823,2010,6,201006,Jun,Jun/2010,Junho    ,2,2010-06-02 00:00:00,18
9824,2010,6,201006,Jun,Jun/2010,Junho    ,3,2010-06-03 00:00:00,8
9825,2010,6,201006,Jun,Jun/2010,Junho    ,3,2010-06-03 00:00:00,9
9826,2010,6,201006,Jun,Jun/2010,Junho    ,3,2010-06-03 00:00:00,10
9827,2010,6,201006,Jun,Jun/2010,Junho    ,3,2010-06-03 00:00:00,11
9828,2010,6,201006,Jun,Jun/2010,Junho    ,3,2010-06-03 00:00:00,12
9829,2010,6,201006,Jun,Jun/2010,Junho    ,3,2010-06-03 00:00:00,13
9830,2010,6,201006,Jun,Jun/2010,Junho    ,3,2010-06-03 00:00:00,14
9831,2010,6,201006,Jun,Jun/2010,Junho    ,3,2010-06-03 00:00:00,15
9832,2010,6,201006,Jun,Jun/2010,Junho    ,3,2010-06-03 00:00:00,16
9833,2010,6,201006,Jun,Jun/2010,Junho    ,3,2010-06-03 00:00:00,17
9834,2010,6,201006,Jun,Jun/2010,Junho    ,3,2010-06-03 00:00:00,18
9835,2010,6,201006,Jun,Jun/2010,Junho    ,4,2010-06-04 00:00:00,8
9836,2010,6,201006,Jun,Jun/2010,Junho    ,4,2010-06-04 00:00:00,9
9837,2010,6,201006,Jun,Jun/2010,Junho    ,4,2010-06-04 00:00:00,10
9838,2010,6,201006,Jun,Jun/2010,Junho    ,4,2010-06-04 00:00:00,11
9839,2010,6,201006,Jun,Jun/2010,Junho    ,4,2010-06-04 00:00:00,12
9840,2010,6,201006,Jun,Jun/2010,Junho    ,4,2010-06-04 00:00:00,13
9841,2010,6,201006,Jun,Jun/2010,Junho    ,4,2010-06-04 00:00:00,14
9842,2010,6,201006,Jun,Jun/2010,Junho    ,4,2010-06-04 00:00:00,15
9843,2010,6,201006,Jun,Jun/2010,Junho    ,4,2010-06-04 00:00:00,16
9844,2010,6,201006,Jun,Jun/2010,Junho    ,4,2010-06-04 00:00:00,17
9845,2010,6,201006,Jun,Jun/2010,Junho    ,4,2010-06-04 00:00:00,18
9846,2010,6,201006,Jun,Jun/2010,Junho    ,7,2010-06-07 00:00:00,8
9847,2010,6,201006,Jun,Jun/2010,Junho    ,7,2010-06-07 00:00:00,9
9848,2010,6,201006,Jun,Jun/2010,Junho    ,7,2010-06-07 00:00:00,10
9849,2010,6,201006,Jun,Jun/2010,Junho    ,7,2010-06-07 00:00:00,11
9850,2010,6,201006,Jun,Jun/2010,Junho    ,7,2010-06-07 00:00:00,12
9851,2010,6,201006,Jun,Jun/2010,Junho    ,7,2010-06-07 00:00:00,13
9852,2010,6,201006,Jun,Jun/2010,Junho    ,7,2010-06-07 00:00:00,14
9853,2010,6,201006,Jun,Jun/2010,Junho    ,7,2010-06-07 00:00:00,15
9854,2010,6,201006,Jun,Jun/2010,Junho    ,7,2010-06-07 00:00:00,16
9855,2010,6,201006,Jun,Jun/2010,Junho    ,7,2010-06-07 00:00:00,17
9856,2010,6,201006,Jun,Jun/2010,Junho    ,7,2010-06-07 00:00:00,18
9857,2010,6,201006,Jun,Jun/2010,Junho    ,8,2010-06-08 00:00:00,8
9858,2010,6,201006,Jun,Jun/2010,Junho    ,8,2010-06-08 00:00:00,9
9859,2010,6,201006,Jun,Jun/2010,Junho    ,8,2010-06-08 00:00:00,10
9860,2010,6,201006,Jun,Jun/2010,Junho    ,8,2010-06-08 00:00:00,11
9861,2010,6,201006,Jun,Jun/2010,Junho    ,8,2010-06-08 00:00:00,12
9862,2010,6,201006,Jun,Jun/2010,Junho    ,8,2010-06-08 00:00:00,13
9863,2010,6,201006,Jun,Jun/2010,Junho    ,8,2010-06-08 00:00:00,14
9864,2010,6,201006,Jun,Jun/2010,Junho    ,8,2010-06-08 00:00:00,15
9865,2010,6,201006,Jun,Jun/2010,Junho    ,8,2010-06-08 00:00:00,16
9866,2010,6,201006,Jun,Jun/2010,Junho    ,8,2010-06-08 00:00:00,17
9867,2010,6,201006,Jun,Jun/2010,Junho    ,8,2010-06-08 00:00:00,18
9868,2010,6,201006,Jun,Jun/2010,Junho    ,9,2010-06-09 00:00:00,8
9869,2010,6,201006,Jun,Jun/2010,Junho    ,9,2010-06-09 00:00:00,9
9870,2010,6,201006,Jun,Jun/2010,Junho    ,9,2010-06-09 00:00:00,10
9871,2010,6,201006,Jun,Jun/2010,Junho    ,9,2010-06-09 00:00:00,11
9872,2010,6,201006,Jun,Jun/2010,Junho    ,9,2010-06-09 00:00:00,12
9873,2010,6,201006,Jun,Jun/2010,Junho    ,9,2010-06-09 00:00:00,13
9874,2010,6,201006,Jun,Jun/2010,Junho    ,9,2010-06-09 00:00:00,14
9875,2010,6,201006,Jun,Jun/2010,Junho    ,9,2010-06-09 00:00:00,15
9876,2010,6,201006,Jun,Jun/2010,Junho    ,9,2010-06-09 00:00:00,16
9627,2010,5,201005,Mai,Mai/2010,Maio     ,10,2010-05-10 00:00:00,9
9628,2010,5,201005,Mai,Mai/2010,Maio     ,10,2010-05-10 00:00:00,10
9629,2010,5,201005,Mai,Mai/2010,Maio     ,10,2010-05-10 00:00:00,11
9630,2010,5,201005,Mai,Mai/2010,Maio     ,10,2010-05-10 00:00:00,12
9631,2010,5,201005,Mai,Mai/2010,Maio     ,10,2010-05-10 00:00:00,13
9632,2010,5,201005,Mai,Mai/2010,Maio     ,10,2010-05-10 00:00:00,14
9633,2010,5,201005,Mai,Mai/2010,Maio     ,10,2010-05-10 00:00:00,15
9634,2010,5,201005,Mai,Mai/2010,Maio     ,10,2010-05-10 00:00:00,16
9635,2010,5,201005,Mai,Mai/2010,Maio     ,10,2010-05-10 00:00:00,17
9636,2010,5,201005,Mai,Mai/2010,Maio     ,10,2010-05-10 00:00:00,18
9637,2010,5,201005,Mai,Mai/2010,Maio     ,11,2010-05-11 00:00:00,8
9638,2010,5,201005,Mai,Mai/2010,Maio     ,11,2010-05-11 00:00:00,9
9639,2010,5,201005,Mai,Mai/2010,Maio     ,11,2010-05-11 00:00:00,10
9640,2010,5,201005,Mai,Mai/2010,Maio     ,11,2010-05-11 00:00:00,11
9641,2010,5,201005,Mai,Mai/2010,Maio     ,11,2010-05-11 00:00:00,12
9642,2010,5,201005,Mai,Mai/2010,Maio     ,11,2010-05-11 00:00:00,13
9643,2010,5,201005,Mai,Mai/2010,Maio     ,11,2010-05-11 00:00:00,14
9644,2010,5,201005,Mai,Mai/2010,Maio     ,11,2010-05-11 00:00:00,15
9645,2010,5,201005,Mai,Mai/2010,Maio     ,11,2010-05-11 00:00:00,16
9646,2010,5,201005,Mai,Mai/2010,Maio     ,11,2010-05-11 00:00:00,17
9647,2010,5,201005,Mai,Mai/2010,Maio     ,11,2010-05-11 00:00:00,18
9648,2010,5,201005,Mai,Mai/2010,Maio     ,12,2010-05-12 00:00:00,8
9649,2010,5,201005,Mai,Mai/2010,Maio     ,12,2010-05-12 00:00:00,9
9650,2010,5,201005,Mai,Mai/2010,Maio     ,12,2010-05-12 00:00:00,10
9651,2010,5,201005,Mai,Mai/2010,Maio     ,12,2010-05-12 00:00:00,11
9652,2010,5,201005,Mai,Mai/2010,Maio     ,12,2010-05-12 00:00:00,12
9653,2010,5,201005,Mai,Mai/2010,Maio     ,12,2010-05-12 00:00:00,13
9654,2010,5,201005,Mai,Mai/2010,Maio     ,12,2010-05-12 00:00:00,14
9655,2010,5,201005,Mai,Mai/2010,Maio     ,12,2010-05-12 00:00:00,15
9656,2010,5,201005,Mai,Mai/2010,Maio     ,12,2010-05-12 00:00:00,16
9657,2010,5,201005,Mai,Mai/2010,Maio     ,12,2010-05-12 00:00:00,17
9658,2010,5,201005,Mai,Mai/2010,Maio     ,12,2010-05-12 00:00:00,18
9659,2010,5,201005,Mai,Mai/2010,Maio     ,13,2010-05-13 00:00:00,8
9660,2010,5,201005,Mai,Mai/2010,Maio     ,13,2010-05-13 00:00:00,9
9661,2010,5,201005,Mai,Mai/2010,Maio     ,13,2010-05-13 00:00:00,10
9662,2010,5,201005,Mai,Mai/2010,Maio     ,13,2010-05-13 00:00:00,11
9663,2010,5,201005,Mai,Mai/2010,Maio     ,13,2010-05-13 00:00:00,12
9664,2010,5,201005,Mai,Mai/2010,Maio     ,13,2010-05-13 00:00:00,13
9665,2010,5,201005,Mai,Mai/2010,Maio     ,13,2010-05-13 00:00:00,14
9666,2010,5,201005,Mai,Mai/2010,Maio     ,13,2010-05-13 00:00:00,15
9667,2010,5,201005,Mai,Mai/2010,Maio     ,13,2010-05-13 00:00:00,16
9668,2010,5,201005,Mai,Mai/2010,Maio     ,13,2010-05-13 00:00:00,17
9669,2010,5,201005,Mai,Mai/2010,Maio     ,13,2010-05-13 00:00:00,18
9670,2010,5,201005,Mai,Mai/2010,Maio     ,14,2010-05-14 00:00:00,8
9671,2010,5,201005,Mai,Mai/2010,Maio     ,14,2010-05-14 00:00:00,9
9672,2010,5,201005,Mai,Mai/2010,Maio     ,14,2010-05-14 00:00:00,10
9673,2010,5,201005,Mai,Mai/2010,Maio     ,14,2010-05-14 00:00:00,11
9674,2010,5,201005,Mai,Mai/2010,Maio     ,14,2010-05-14 00:00:00,12
9675,2010,5,201005,Mai,Mai/2010,Maio     ,14,2010-05-14 00:00:00,13
9676,2010,5,201005,Mai,Mai/2010,Maio     ,14,2010-05-14 00:00:00,14
9677,2010,5,201005,Mai,Mai/2010,Maio     ,14,2010-05-14 00:00:00,15
9678,2010,5,201005,Mai,Mai/2010,Maio     ,14,2010-05-14 00:00:00,16
9679,2010,5,201005,Mai,Mai/2010,Maio     ,14,2010-05-14 00:00:00,17
9680,2010,5,201005,Mai,Mai/2010,Maio     ,14,2010-05-14 00:00:00,18
9681,2010,5,201005,Mai,Mai/2010,Maio     ,17,2010-05-17 00:00:00,8
9682,2010,5,201005,Mai,Mai/2010,Maio     ,17,2010-05-17 00:00:00,9
9683,2010,5,201005,Mai,Mai/2010,Maio     ,17,2010-05-17 00:00:00,10
9684,2010,5,201005,Mai,Mai/2010,Maio     ,17,2010-05-17 00:00:00,11
9685,2010,5,201005,Mai,Mai/2010,Maio     ,17,2010-05-17 00:00:00,12
9686,2010,5,201005,Mai,Mai/2010,Maio     ,17,2010-05-17 00:00:00,13
9687,2010,5,201005,Mai,Mai/2010,Maio     ,17,2010-05-17 00:00:00,14
9688,2010,5,201005,Mai,Mai/2010,Maio     ,17,2010-05-17 00:00:00,15
9689,2010,5,201005,Mai,Mai/2010,Maio     ,17,2010-05-17 00:00:00,16
9690,2010,5,201005,Mai,Mai/2010,Maio     ,17,2010-05-17 00:00:00,17
9691,2010,5,201005,Mai,Mai/2010,Maio     ,17,2010-05-17 00:00:00,18
9692,2010,5,201005,Mai,Mai/2010,Maio     ,18,2010-05-18 00:00:00,8
9693,2010,5,201005,Mai,Mai/2010,Maio     ,18,2010-05-18 00:00:00,9
9694,2010,5,201005,Mai,Mai/2010,Maio     ,18,2010-05-18 00:00:00,10
9695,2010,5,201005,Mai,Mai/2010,Maio     ,18,2010-05-18 00:00:00,11
9696,2010,5,201005,Mai,Mai/2010,Maio     ,18,2010-05-18 00:00:00,12
9697,2010,5,201005,Mai,Mai/2010,Maio     ,18,2010-05-18 00:00:00,13
9698,2010,5,201005,Mai,Mai/2010,Maio     ,18,2010-05-18 00:00:00,14
9699,2010,5,201005,Mai,Mai/2010,Maio     ,18,2010-05-18 00:00:00,15
9700,2010,5,201005,Mai,Mai/2010,Maio     ,18,2010-05-18 00:00:00,16
9701,2010,5,201005,Mai,Mai/2010,Maio     ,18,2010-05-18 00:00:00,17
9702,2010,5,201005,Mai,Mai/2010,Maio     ,18,2010-05-18 00:00:00,18
9703,2010,5,201005,Mai,Mai/2010,Maio     ,19,2010-05-19 00:00:00,8
9704,2010,5,201005,Mai,Mai/2010,Maio     ,19,2010-05-19 00:00:00,9
9705,2010,5,201005,Mai,Mai/2010,Maio     ,19,2010-05-19 00:00:00,10
9706,2010,5,201005,Mai,Mai/2010,Maio     ,19,2010-05-19 00:00:00,11
9707,2010,5,201005,Mai,Mai/2010,Maio     ,19,2010-05-19 00:00:00,12
9708,2010,5,201005,Mai,Mai/2010,Maio     ,19,2010-05-19 00:00:00,13
9709,2010,5,201005,Mai,Mai/2010,Maio     ,19,2010-05-19 00:00:00,14
9710,2010,5,201005,Mai,Mai/2010,Maio     ,19,2010-05-19 00:00:00,15
9711,2010,5,201005,Mai,Mai/2010,Maio     ,19,2010-05-19 00:00:00,16
9712,2010,5,201005,Mai,Mai/2010,Maio     ,19,2010-05-19 00:00:00,17
9713,2010,5,201005,Mai,Mai/2010,Maio     ,19,2010-05-19 00:00:00,18
9714,2010,5,201005,Mai,Mai/2010,Maio     ,20,2010-05-20 00:00:00,8
9715,2010,5,201005,Mai,Mai/2010,Maio     ,20,2010-05-20 00:00:00,9
9716,2010,5,201005,Mai,Mai/2010,Maio     ,20,2010-05-20 00:00:00,10
9717,2010,5,201005,Mai,Mai/2010,Maio     ,20,2010-05-20 00:00:00,11
9718,2010,5,201005,Mai,Mai/2010,Maio     ,20,2010-05-20 00:00:00,12
9719,2010,5,201005,Mai,Mai/2010,Maio     ,20,2010-05-20 00:00:00,13
9720,2010,5,201005,Mai,Mai/2010,Maio     ,20,2010-05-20 00:00:00,14
9721,2010,5,201005,Mai,Mai/2010,Maio     ,20,2010-05-20 00:00:00,15
9722,2010,5,201005,Mai,Mai/2010,Maio     ,20,2010-05-20 00:00:00,16
9723,2010,5,201005,Mai,Mai/2010,Maio     ,20,2010-05-20 00:00:00,17
9724,2010,5,201005,Mai,Mai/2010,Maio     ,20,2010-05-20 00:00:00,18
9725,2010,5,201005,Mai,Mai/2010,Maio     ,21,2010-05-21 00:00:00,8
9726,2010,5,201005,Mai,Mai/2010,Maio     ,21,2010-05-21 00:00:00,9
9727,2010,5,201005,Mai,Mai/2010,Maio     ,21,2010-05-21 00:00:00,10
9728,2010,5,201005,Mai,Mai/2010,Maio     ,21,2010-05-21 00:00:00,11
9729,2010,5,201005,Mai,Mai/2010,Maio     ,21,2010-05-21 00:00:00,12
9730,2010,5,201005,Mai,Mai/2010,Maio     ,21,2010-05-21 00:00:00,13
9731,2010,5,201005,Mai,Mai/2010,Maio     ,21,2010-05-21 00:00:00,14
9732,2010,5,201005,Mai,Mai/2010,Maio     ,21,2010-05-21 00:00:00,15
9733,2010,5,201005,Mai,Mai/2010,Maio     ,21,2010-05-21 00:00:00,16
9734,2010,5,201005,Mai,Mai/2010,Maio     ,21,2010-05-21 00:00:00,17
9735,2010,5,201005,Mai,Mai/2010,Maio     ,21,2010-05-21 00:00:00,18
9736,2010,5,201005,Mai,Mai/2010,Maio     ,24,2010-05-24 00:00:00,8
9737,2010,5,201005,Mai,Mai/2010,Maio     ,24,2010-05-24 00:00:00,9
9738,2010,5,201005,Mai,Mai/2010,Maio     ,24,2010-05-24 00:00:00,10
9739,2010,5,201005,Mai,Mai/2010,Maio     ,24,2010-05-24 00:00:00,11
9740,2010,5,201005,Mai,Mai/2010,Maio     ,24,2010-05-24 00:00:00,12
9741,2010,5,201005,Mai,Mai/2010,Maio     ,24,2010-05-24 00:00:00,13
9742,2010,5,201005,Mai,Mai/2010,Maio     ,24,2010-05-24 00:00:00,14
9743,2010,5,201005,Mai,Mai/2010,Maio     ,24,2010-05-24 00:00:00,15
9744,2010,5,201005,Mai,Mai/2010,Maio     ,24,2010-05-24 00:00:00,16
9745,2010,5,201005,Mai,Mai/2010,Maio     ,24,2010-05-24 00:00:00,17
9746,2010,5,201005,Mai,Mai/2010,Maio     ,24,2010-05-24 00:00:00,18
9747,2010,5,201005,Mai,Mai/2010,Maio     ,25,2010-05-25 00:00:00,8
9748,2010,5,201005,Mai,Mai/2010,Maio     ,25,2010-05-25 00:00:00,9
9749,2010,5,201005,Mai,Mai/2010,Maio     ,25,2010-05-25 00:00:00,10
9750,2010,5,201005,Mai,Mai/2010,Maio     ,25,2010-05-25 00:00:00,11
9751,2010,5,201005,Mai,Mai/2010,Maio     ,25,2010-05-25 00:00:00,12
9877,2010,6,201006,Jun,Jun/2010,Junho    ,9,2010-06-09 00:00:00,17
9878,2010,6,201006,Jun,Jun/2010,Junho    ,9,2010-06-09 00:00:00,18
9879,2010,6,201006,Jun,Jun/2010,Junho    ,10,2010-06-10 00:00:00,8
9880,2010,6,201006,Jun,Jun/2010,Junho    ,10,2010-06-10 00:00:00,9
9881,2010,6,201006,Jun,Jun/2010,Junho    ,10,2010-06-10 00:00:00,10
9882,2010,6,201006,Jun,Jun/2010,Junho    ,10,2010-06-10 00:00:00,11
9883,2010,6,201006,Jun,Jun/2010,Junho    ,10,2010-06-10 00:00:00,12
9884,2010,6,201006,Jun,Jun/2010,Junho    ,10,2010-06-10 00:00:00,13
9885,2010,6,201006,Jun,Jun/2010,Junho    ,10,2010-06-10 00:00:00,14
9886,2010,6,201006,Jun,Jun/2010,Junho    ,10,2010-06-10 00:00:00,15
9887,2010,6,201006,Jun,Jun/2010,Junho    ,10,2010-06-10 00:00:00,16
9888,2010,6,201006,Jun,Jun/2010,Junho    ,10,2010-06-10 00:00:00,17
9889,2010,6,201006,Jun,Jun/2010,Junho    ,10,2010-06-10 00:00:00,18
9890,2010,6,201006,Jun,Jun/2010,Junho    ,11,2010-06-11 00:00:00,8
9891,2010,6,201006,Jun,Jun/2010,Junho    ,11,2010-06-11 00:00:00,9
9892,2010,6,201006,Jun,Jun/2010,Junho    ,11,2010-06-11 00:00:00,10
9893,2010,6,201006,Jun,Jun/2010,Junho    ,11,2010-06-11 00:00:00,11
9894,2010,6,201006,Jun,Jun/2010,Junho    ,11,2010-06-11 00:00:00,12
9895,2010,6,201006,Jun,Jun/2010,Junho    ,11,2010-06-11 00:00:00,13
9896,2010,6,201006,Jun,Jun/2010,Junho    ,11,2010-06-11 00:00:00,14
9897,2010,6,201006,Jun,Jun/2010,Junho    ,11,2010-06-11 00:00:00,15
9898,2010,6,201006,Jun,Jun/2010,Junho    ,11,2010-06-11 00:00:00,16
9899,2010,6,201006,Jun,Jun/2010,Junho    ,11,2010-06-11 00:00:00,17
9900,2010,6,201006,Jun,Jun/2010,Junho    ,11,2010-06-11 00:00:00,18
9901,2010,6,201006,Jun,Jun/2010,Junho    ,14,2010-06-14 00:00:00,8
9902,2010,6,201006,Jun,Jun/2010,Junho    ,14,2010-06-14 00:00:00,9
9903,2010,6,201006,Jun,Jun/2010,Junho    ,14,2010-06-14 00:00:00,10
9904,2010,6,201006,Jun,Jun/2010,Junho    ,14,2010-06-14 00:00:00,11
9905,2010,6,201006,Jun,Jun/2010,Junho    ,14,2010-06-14 00:00:00,12
9906,2010,6,201006,Jun,Jun/2010,Junho    ,14,2010-06-14 00:00:00,13
9907,2010,6,201006,Jun,Jun/2010,Junho    ,14,2010-06-14 00:00:00,14
9908,2010,6,201006,Jun,Jun/2010,Junho    ,14,2010-06-14 00:00:00,15
9909,2010,6,201006,Jun,Jun/2010,Junho    ,14,2010-06-14 00:00:00,16
9910,2010,6,201006,Jun,Jun/2010,Junho    ,14,2010-06-14 00:00:00,17
9911,2010,6,201006,Jun,Jun/2010,Junho    ,14,2010-06-14 00:00:00,18
9912,2010,6,201006,Jun,Jun/2010,Junho    ,15,2010-06-15 00:00:00,8
9913,2010,6,201006,Jun,Jun/2010,Junho    ,15,2010-06-15 00:00:00,9
9914,2010,6,201006,Jun,Jun/2010,Junho    ,15,2010-06-15 00:00:00,10
9915,2010,6,201006,Jun,Jun/2010,Junho    ,15,2010-06-15 00:00:00,11
9916,2010,6,201006,Jun,Jun/2010,Junho    ,15,2010-06-15 00:00:00,12
9917,2010,6,201006,Jun,Jun/2010,Junho    ,15,2010-06-15 00:00:00,13
9918,2010,6,201006,Jun,Jun/2010,Junho    ,15,2010-06-15 00:00:00,14
9919,2010,6,201006,Jun,Jun/2010,Junho    ,15,2010-06-15 00:00:00,15
9920,2010,6,201006,Jun,Jun/2010,Junho    ,15,2010-06-15 00:00:00,16
9921,2010,6,201006,Jun,Jun/2010,Junho    ,15,2010-06-15 00:00:00,17
9922,2010,6,201006,Jun,Jun/2010,Junho    ,15,2010-06-15 00:00:00,18
9923,2010,6,201006,Jun,Jun/2010,Junho    ,16,2010-06-16 00:00:00,8
9924,2010,6,201006,Jun,Jun/2010,Junho    ,16,2010-06-16 00:00:00,9
9925,2010,6,201006,Jun,Jun/2010,Junho    ,16,2010-06-16 00:00:00,10
9926,2010,6,201006,Jun,Jun/2010,Junho    ,16,2010-06-16 00:00:00,11
9927,2010,6,201006,Jun,Jun/2010,Junho    ,16,2010-06-16 00:00:00,12
9928,2010,6,201006,Jun,Jun/2010,Junho    ,16,2010-06-16 00:00:00,13
9929,2010,6,201006,Jun,Jun/2010,Junho    ,16,2010-06-16 00:00:00,14
9930,2010,6,201006,Jun,Jun/2010,Junho    ,16,2010-06-16 00:00:00,15
9931,2010,6,201006,Jun,Jun/2010,Junho    ,16,2010-06-16 00:00:00,16
9932,2010,6,201006,Jun,Jun/2010,Junho    ,16,2010-06-16 00:00:00,17
9933,2010,6,201006,Jun,Jun/2010,Junho    ,16,2010-06-16 00:00:00,18
9934,2010,6,201006,Jun,Jun/2010,Junho    ,17,2010-06-17 00:00:00,8
9935,2010,6,201006,Jun,Jun/2010,Junho    ,17,2010-06-17 00:00:00,9
9936,2010,6,201006,Jun,Jun/2010,Junho    ,17,2010-06-17 00:00:00,10
9937,2010,6,201006,Jun,Jun/2010,Junho    ,17,2010-06-17 00:00:00,11
9938,2010,6,201006,Jun,Jun/2010,Junho    ,17,2010-06-17 00:00:00,12
9939,2010,6,201006,Jun,Jun/2010,Junho    ,17,2010-06-17 00:00:00,13
9940,2010,6,201006,Jun,Jun/2010,Junho    ,17,2010-06-17 00:00:00,14
9941,2010,6,201006,Jun,Jun/2010,Junho    ,17,2010-06-17 00:00:00,15
9942,2010,6,201006,Jun,Jun/2010,Junho    ,17,2010-06-17 00:00:00,16
9943,2010,6,201006,Jun,Jun/2010,Junho    ,17,2010-06-17 00:00:00,17
9944,2010,6,201006,Jun,Jun/2010,Junho    ,17,2010-06-17 00:00:00,18
9945,2010,6,201006,Jun,Jun/2010,Junho    ,18,2010-06-18 00:00:00,8
9946,2010,6,201006,Jun,Jun/2010,Junho    ,18,2010-06-18 00:00:00,9
9947,2010,6,201006,Jun,Jun/2010,Junho    ,18,2010-06-18 00:00:00,10
9948,2010,6,201006,Jun,Jun/2010,Junho    ,18,2010-06-18 00:00:00,11
9949,2010,6,201006,Jun,Jun/2010,Junho    ,18,2010-06-18 00:00:00,12
9950,2010,6,201006,Jun,Jun/2010,Junho    ,18,2010-06-18 00:00:00,13
9951,2010,6,201006,Jun,Jun/2010,Junho    ,18,2010-06-18 00:00:00,14
9952,2010,6,201006,Jun,Jun/2010,Junho    ,18,2010-06-18 00:00:00,15
9953,2010,6,201006,Jun,Jun/2010,Junho    ,18,2010-06-18 00:00:00,16
9954,2010,6,201006,Jun,Jun/2010,Junho    ,18,2010-06-18 00:00:00,17
9955,2010,6,201006,Jun,Jun/2010,Junho    ,18,2010-06-18 00:00:00,18
9956,2010,6,201006,Jun,Jun/2010,Junho    ,21,2010-06-21 00:00:00,8
9957,2010,6,201006,Jun,Jun/2010,Junho    ,21,2010-06-21 00:00:00,9
9958,2010,6,201006,Jun,Jun/2010,Junho    ,21,2010-06-21 00:00:00,10
9959,2010,6,201006,Jun,Jun/2010,Junho    ,21,2010-06-21 00:00:00,11
9960,2010,6,201006,Jun,Jun/2010,Junho    ,21,2010-06-21 00:00:00,12
9961,2010,6,201006,Jun,Jun/2010,Junho    ,21,2010-06-21 00:00:00,13
9962,2010,6,201006,Jun,Jun/2010,Junho    ,21,2010-06-21 00:00:00,14
9963,2010,6,201006,Jun,Jun/2010,Junho    ,21,2010-06-21 00:00:00,15
9964,2010,6,201006,Jun,Jun/2010,Junho    ,21,2010-06-21 00:00:00,16
9965,2010,6,201006,Jun,Jun/2010,Junho    ,21,2010-06-21 00:00:00,17
9966,2010,6,201006,Jun,Jun/2010,Junho    ,21,2010-06-21 00:00:00,18
9967,2010,6,201006,Jun,Jun/2010,Junho    ,22,2010-06-22 00:00:00,8
9968,2010,6,201006,Jun,Jun/2010,Junho    ,22,2010-06-22 00:00:00,9
9969,2010,6,201006,Jun,Jun/2010,Junho    ,22,2010-06-22 00:00:00,10
9970,2010,6,201006,Jun,Jun/2010,Junho    ,22,2010-06-22 00:00:00,11
9971,2010,6,201006,Jun,Jun/2010,Junho    ,22,2010-06-22 00:00:00,12
9972,2010,6,201006,Jun,Jun/2010,Junho    ,22,2010-06-22 00:00:00,13
9973,2010,6,201006,Jun,Jun/2010,Junho    ,22,2010-06-22 00:00:00,14
9974,2010,6,201006,Jun,Jun/2010,Junho    ,22,2010-06-22 00:00:00,15
9975,2010,6,201006,Jun,Jun/2010,Junho    ,22,2010-06-22 00:00:00,16
9976,2010,6,201006,Jun,Jun/2010,Junho    ,22,2010-06-22 00:00:00,17
9977,2010,6,201006,Jun,Jun/2010,Junho    ,22,2010-06-22 00:00:00,18
9978,2010,6,201006,Jun,Jun/2010,Junho    ,23,2010-06-23 00:00:00,8
9979,2010,6,201006,Jun,Jun/2010,Junho    ,23,2010-06-23 00:00:00,9
9980,2010,6,201006,Jun,Jun/2010,Junho    ,23,2010-06-23 00:00:00,10
